"ID","Forest","site","year","Forest_Name","nrri_fstypename","FS_COVERTYPE","YEAR_OF_ORIGIN","STAND_AGE in 2012","Age_when_Surveyed","Age Code","GTR Habitat Type","FSType + Age Code"
10744,9090.00,658.00,2009.00,"Sup","Jack pine","Jack pine",1974.00,38.00,35.00,3.00,"Jack pine","Jack pine3"
10745,9090.00,658.00,2010.00,"Sup","Jack pine","Jack pine",1974.00,38.00,36.00,3.00,"Jack pine","Jack pine3"
10746,9090.00,658.00,2011.00,"Sup","Jack pine","Jack pine",1974.00,38.00,37.00,3.00,"Jack pine","Jack pine3"
10747,9090.00,659.00,1995.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,17.00,2.00,"Jack pine","Jack pine2"
10748,9090.00,659.00,1996.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,18.00,2.00,"Jack pine","Jack pine2"
10749,9090.00,659.00,1997.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,19.00,2.00,"Jack pine","Jack pine2"
10750,9090.00,659.00,1998.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,20.00,2.00,"Jack pine","Jack pine2"
10751,9090.00,659.00,1999.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,21.00,3.00,"Jack pine","Jack pine3"
10752,9090.00,659.00,2000.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,22.00,3.00,"Jack pine","Jack pine3"
10753,9090.00,659.00,2001.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,23.00,3.00,"Jack pine","Jack pine3"
10754,9090.00,659.00,2002.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,24.00,3.00,"Jack pine","Jack pine3"
10755,9090.00,659.00,2003.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,25.00,3.00,"Jack pine","Jack pine3"
10756,9090.00,659.00,2004.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,26.00,3.00,"Jack pine","Jack pine3"
10757,9090.00,659.00,2005.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,27.00,3.00,"Jack pine","Jack pine3"
10758,9090.00,659.00,2006.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,28.00,3.00,"Jack pine","Jack pine3"
10759,9090.00,659.00,2007.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,29.00,3.00,"Jack pine","Jack pine3"
10760,9090.00,659.00,2008.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,30.00,3.00,"Jack pine","Jack pine3"
10761,9090.00,659.00,2009.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,31.00,3.00,"Jack pine","Jack pine3"
10762,9090.00,659.00,2010.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,32.00,3.00,"Jack pine","Jack pine3"
10763,9090.00,659.00,2011.00,"Sup","Quaking aspen","Jack pine",1978.00,34.00,33.00,3.00,"Jack pine","Jack pine3"
10764,9090.00,660.00,1995.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,17.00,2.00,"AspenBirch","AspenBirch2"
10765,9090.00,660.00,1997.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,19.00,2.00,"AspenBirch","AspenBirch2"
10766,9090.00,660.00,1998.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,20.00,2.00,"AspenBirch","AspenBirch2"
10767,9090.00,660.00,1999.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,21.00,3.00,"AspenBirch","AspenBirch3"
10768,9090.00,660.00,2000.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,22.00,3.00,"AspenBirch","AspenBirch3"
10769,9090.00,660.00,2001.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,23.00,3.00,"AspenBirch","AspenBirch3"
10770,9090.00,660.00,2002.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,24.00,3.00,"AspenBirch","AspenBirch3"
10771,9090.00,660.00,2003.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,25.00,3.00,"AspenBirch","AspenBirch3"
10772,9090.00,660.00,2004.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,26.00,3.00,"AspenBirch","AspenBirch3"
10773,9090.00,660.00,2005.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,27.00,3.00,"AspenBirch","AspenBirch3"
10774,9090.00,660.00,2006.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,28.00,3.00,"AspenBirch","AspenBirch3"
10775,9090.00,660.00,2007.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,29.00,3.00,"AspenBirch","AspenBirch3"
10776,9090.00,660.00,2008.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,30.00,3.00,"AspenBirch","AspenBirch3"
10777,9090.00,660.00,2009.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,31.00,3.00,"AspenBirch","AspenBirch3"
10778,9090.00,660.00,2010.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,32.00,3.00,"AspenBirch","AspenBirch3"
10779,9090.00,660.00,2011.00,"Sup","Quaking aspen","Quaking aspen",1978.00,34.00,33.00,3.00,"AspenBirch","AspenBirch3"
10780,9090.00,661.00,1995.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,30.00,3.00,"Jack pine","Jack pine3"
10781,9090.00,661.00,1997.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,32.00,3.00,"Jack pine","Jack pine3"
10782,9090.00,661.00,1998.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,33.00,3.00,"Jack pine","Jack pine3"
10783,9090.00,661.00,1999.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,34.00,3.00,"Jack pine","Jack pine3"
10784,9090.00,661.00,2000.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,35.00,3.00,"Jack pine","Jack pine3"
10785,9090.00,661.00,2001.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,36.00,3.00,"Jack pine","Jack pine3"
10786,9090.00,661.00,2002.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,37.00,3.00,"Jack pine","Jack pine3"
10787,9090.00,661.00,2003.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,38.00,3.00,"Jack pine","Jack pine3"
10788,9090.00,661.00,2004.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,39.00,3.00,"Jack pine","Jack pine3"
10789,9090.00,661.00,2005.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,40.00,3.00,"Jack pine","Jack pine3"
10790,9090.00,661.00,2006.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,41.00,3.00,"Jack pine","Jack pine3"
10791,9090.00,661.00,2007.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,42.00,3.00,"Jack pine","Jack pine3"
10792,9090.00,661.00,2008.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,43.00,3.00,"Jack pine","Jack pine3"
10793,9090.00,661.00,2009.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,44.00,3.00,"Jack pine","Jack pine3"
10794,9090.00,661.00,2010.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,45.00,3.00,"Jack pine","Jack pine3"
10795,9090.00,661.00,2011.00,"Sup","Quaking aspen","Jack pine",1965.00,47.00,46.00,3.00,"Jack pine","Jack pine3"
10796,9090.00,662.00,1995.00,"Sup","White pine","Eastern white pine",1916.00,96.00,79.00,4.00,"White pine","White pine4"
10797,9090.00,662.00,1996.00,"Sup","White pine","Eastern white pine",1916.00,96.00,80.00,4.00,"White pine","White pine4"
10798,9090.00,662.00,1997.00,"Sup","White pine","Eastern white pine",1916.00,96.00,81.00,4.00,"White pine","White pine4"
10799,9090.00,662.00,1998.00,"Sup","White pine","Eastern white pine",1916.00,96.00,82.00,4.00,"White pine","White pine4"
10800,9090.00,662.00,1999.00,"Sup","White pine","Eastern white pine",1916.00,96.00,83.00,4.00,"White pine","White pine4"
10801,9090.00,662.00,2000.00,"Sup","White pine","Eastern white pine",1916.00,96.00,84.00,4.00,"White pine","White pine4"
10802,9090.00,662.00,2001.00,"Sup","White pine","Eastern white pine",1916.00,96.00,85.00,4.00,"White pine","White pine4"
10803,9090.00,662.00,2002.00,"Sup","White pine","Eastern white pine",1916.00,96.00,86.00,4.00,"White pine","White pine4"
10804,9090.00,662.00,2003.00,"Sup","White pine","Eastern white pine",1916.00,96.00,87.00,4.00,"White pine","White pine4"
10805,9090.00,662.00,2004.00,"Sup","White pine","Eastern white pine",1916.00,96.00,88.00,4.00,"White pine","White pine4"
10806,9090.00,662.00,2005.00,"Sup","White pine","Eastern white pine",1916.00,96.00,89.00,4.00,"White pine","White pine4"
10807,9090.00,662.00,2006.00,"Sup","White pine","Eastern white pine",1916.00,96.00,90.00,4.00,"White pine","White pine4"
10808,9090.00,662.00,2007.00,"Sup","White pine","Eastern white pine",1916.00,96.00,91.00,4.00,"White pine","White pine4"
10809,9090.00,662.00,2009.00,"Sup","White pine","Eastern white pine",1916.00,96.00,93.00,4.00,"White pine","White pine4"
10810,9090.00,662.00,2010.00,"Sup","White pine","Eastern white pine",1916.00,96.00,94.00,4.00,"White pine","White pine4"
10811,9090.00,662.00,2011.00,"Sup","White pine","Eastern white pine",1916.00,96.00,95.00,4.00,"White pine","White pine4"
10812,9090.00,663.00,1995.00,"Sup","White pine","Eastern white pine",1916.00,96.00,79.00,4.00,"White pine","White pine4"
10813,9090.00,663.00,1996.00,"Sup","White pine","Eastern white pine",1916.00,96.00,80.00,4.00,"White pine","White pine4"
10814,9090.00,663.00,1997.00,"Sup","White pine","Eastern white pine",1916.00,96.00,81.00,4.00,"White pine","White pine4"
10815,9090.00,663.00,1998.00,"Sup","White pine","Eastern white pine",1916.00,96.00,82.00,4.00,"White pine","White pine4"
10816,9090.00,663.00,1999.00,"Sup","White pine","Eastern white pine",1916.00,96.00,83.00,4.00,"White pine","White pine4"
10817,9090.00,663.00,2000.00,"Sup","White pine","Eastern white pine",1916.00,96.00,84.00,4.00,"White pine","White pine4"
10818,9090.00,663.00,2001.00,"Sup","White pine","Eastern white pine",1916.00,96.00,85.00,4.00,"White pine","White pine4"
10819,9090.00,663.00,2002.00,"Sup","White pine","Eastern white pine",1916.00,96.00,86.00,4.00,"White pine","White pine4"
10820,9090.00,663.00,2003.00,"Sup","White pine","Eastern white pine",1916.00,96.00,87.00,4.00,"White pine","White pine4"
10821,9090.00,663.00,2004.00,"Sup","White pine","Eastern white pine",1916.00,96.00,88.00,4.00,"White pine","White pine4"
10822,9090.00,663.00,2005.00,"Sup","White pine","Eastern white pine",1916.00,96.00,89.00,4.00,"White pine","White pine4"
10823,9090.00,663.00,2006.00,"Sup","White pine","Eastern white pine",1916.00,96.00,90.00,4.00,"White pine","White pine4"
10824,9090.00,663.00,2007.00,"Sup","White pine","Eastern white pine",1916.00,96.00,91.00,4.00,"White pine","White pine4"
10825,9090.00,663.00,2008.00,"Sup","White pine","Eastern white pine",1916.00,96.00,92.00,4.00,"White pine","White pine4"
10826,9090.00,663.00,2009.00,"Sup","White pine","Eastern white pine",1916.00,96.00,93.00,4.00,"White pine","White pine4"
10827,9090.00,663.00,2010.00,"Sup","White pine","Eastern white pine",1916.00,96.00,94.00,4.00,"White pine","White pine4"
10828,9090.00,663.00,2011.00,"Sup","White pine","Eastern white pine",1916.00,96.00,95.00,4.00,"White pine","White pine4"
10829,9090.00,664.00,1995.00,"Sup","White pine","Eastern white pine",1916.00,96.00,79.00,4.00,"White pine","White pine4"
10830,9090.00,664.00,1996.00,"Sup","White pine","Eastern white pine",1916.00,96.00,80.00,4.00,"White pine","White pine4"
10831,9090.00,664.00,1997.00,"Sup","White pine","Eastern white pine",1916.00,96.00,81.00,4.00,"White pine","White pine4"
10832,9090.00,664.00,1998.00,"Sup","White pine","Eastern white pine",1916.00,96.00,82.00,4.00,"White pine","White pine4"
10833,9090.00,664.00,1999.00,"Sup","White pine","Eastern white pine",1916.00,96.00,83.00,4.00,"White pine","White pine4"
10834,9090.00,664.00,2000.00,"Sup","White pine","Eastern white pine",1916.00,96.00,84.00,4.00,"White pine","White pine4"
10835,9090.00,664.00,2001.00,"Sup","White pine","Eastern white pine",1916.00,96.00,85.00,4.00,"White pine","White pine4"
10836,9090.00,664.00,2002.00,"Sup","White pine","Eastern white pine",1916.00,96.00,86.00,4.00,"White pine","White pine4"
10837,9090.00,664.00,2003.00,"Sup","White pine","Eastern white pine",1916.00,96.00,87.00,4.00,"White pine","White pine4"
10838,9090.00,664.00,2004.00,"Sup","White pine","Eastern white pine",1916.00,96.00,88.00,4.00,"White pine","White pine4"
10839,9090.00,664.00,2005.00,"Sup","White pine","Eastern white pine",1916.00,96.00,89.00,4.00,"White pine","White pine4"
10840,9090.00,664.00,2006.00,"Sup","White pine","Eastern white pine",1916.00,96.00,90.00,4.00,"White pine","White pine4"
10841,9090.00,664.00,2007.00,"Sup","White pine","Eastern white pine",1916.00,96.00,91.00,4.00,"White pine","White pine4"
10842,9090.00,664.00,2008.00,"Sup","White pine","Eastern white pine",1916.00,96.00,92.00,4.00,"White pine","White pine4"
10843,9090.00,664.00,2009.00,"Sup","White pine","Eastern white pine",1916.00,96.00,93.00,4.00,"White pine","White pine4"
10844,9090.00,664.00,2010.00,"Sup","White pine","Eastern white pine",1916.00,96.00,94.00,4.00,"White pine","White pine4"
10845,9090.00,664.00,2011.00,"Sup","White pine","Eastern white pine",1916.00,96.00,95.00,4.00,"White pine","White pine4"
10846,9090.00,665.00,1995.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,66.00,4.00,"AspenBirch","AspenBirch4"
10847,9090.00,665.00,1996.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,67.00,4.00,"AspenBirch","AspenBirch4"
10848,9090.00,665.00,1997.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,68.00,4.00,"AspenBirch","AspenBirch4"
10849,9090.00,665.00,1998.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,69.00,4.00,"AspenBirch","AspenBirch4"
10850,9090.00,665.00,1999.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,70.00,4.00,"AspenBirch","AspenBirch4"
10851,9090.00,665.00,2000.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,71.00,4.00,"AspenBirch","AspenBirch4"
10852,9090.00,665.00,2001.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,72.00,4.00,"AspenBirch","AspenBirch4"
10853,9090.00,665.00,2002.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,73.00,4.00,"AspenBirch","AspenBirch4"
10854,9090.00,665.00,2003.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,74.00,4.00,"AspenBirch","AspenBirch4"
10855,9090.00,665.00,2004.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,75.00,4.00,"AspenBirch","AspenBirch4"
10856,9090.00,665.00,2005.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,76.00,4.00,"AspenBirch","AspenBirch4"
10857,9090.00,665.00,2006.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,77.00,4.00,"AspenBirch","AspenBirch4"
10858,9090.00,665.00,2007.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,78.00,4.00,"AspenBirch","AspenBirch4"
10859,9090.00,665.00,2008.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,79.00,4.00,"AspenBirch","AspenBirch4"
10860,9090.00,665.00,2009.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,80.00,4.00,"AspenBirch","AspenBirch4"
10861,9090.00,665.00,2010.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,81.00,4.00,"AspenBirch","AspenBirch4"
10862,9090.00,665.00,2011.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,82.00,4.00,"AspenBirch","AspenBirch4"
10863,9090.00,666.00,1995.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,66.00,4.00,"AspenBirch","AspenBirch4"
10864,9090.00,666.00,1996.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,67.00,4.00,"AspenBirch","AspenBirch4"
10865,9090.00,666.00,1997.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,68.00,4.00,"AspenBirch","AspenBirch4"
10866,9090.00,666.00,1998.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,69.00,4.00,"AspenBirch","AspenBirch4"
10867,9090.00,666.00,1999.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,70.00,4.00,"AspenBirch","AspenBirch4"
10868,9090.00,666.00,2000.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,71.00,4.00,"AspenBirch","AspenBirch4"
10869,9090.00,666.00,2001.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,72.00,4.00,"AspenBirch","AspenBirch4"
10870,9090.00,666.00,2002.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,73.00,4.00,"AspenBirch","AspenBirch4"
10871,9090.00,666.00,2003.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,74.00,4.00,"AspenBirch","AspenBirch4"
10872,9090.00,666.00,2004.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,75.00,4.00,"AspenBirch","AspenBirch4"
10873,9090.00,666.00,2005.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,76.00,4.00,"AspenBirch","AspenBirch4"
10874,9090.00,666.00,2006.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,77.00,4.00,"AspenBirch","AspenBirch4"
10875,9090.00,666.00,2007.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,78.00,4.00,"AspenBirch","AspenBirch4"
10876,9090.00,666.00,2008.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,79.00,4.00,"AspenBirch","AspenBirch4"
10877,9090.00,666.00,2009.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,80.00,4.00,"AspenBirch","AspenBirch4"
10878,9090.00,666.00,2010.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,81.00,4.00,"AspenBirch","AspenBirch4"
10879,9090.00,666.00,2011.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,82.00,4.00,"AspenBirch","AspenBirch4"
10880,9090.00,667.00,1995.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,66.00,4.00,"AspenBirch","AspenBirch4"
10881,9090.00,667.00,1996.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,67.00,4.00,"AspenBirch","AspenBirch4"
10882,9090.00,667.00,1997.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,68.00,4.00,"AspenBirch","AspenBirch4"
10883,9090.00,667.00,1998.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,69.00,4.00,"AspenBirch","AspenBirch4"
10884,9090.00,667.00,1999.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,70.00,4.00,"AspenBirch","AspenBirch4"
10885,9090.00,667.00,2000.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,71.00,4.00,"AspenBirch","AspenBirch4"
10886,9090.00,667.00,2001.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,72.00,4.00,"AspenBirch","AspenBirch4"
10887,9090.00,667.00,2002.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,73.00,4.00,"AspenBirch","AspenBirch4"
10888,9090.00,667.00,2003.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,74.00,4.00,"AspenBirch","AspenBirch4"
10889,9090.00,667.00,2004.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,75.00,4.00,"AspenBirch","AspenBirch4"
10890,9090.00,667.00,2005.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,76.00,4.00,"AspenBirch","AspenBirch4"
10891,9090.00,667.00,2006.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,77.00,4.00,"AspenBirch","AspenBirch4"
10892,9090.00,667.00,2007.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,78.00,4.00,"AspenBirch","AspenBirch4"
10893,9090.00,667.00,2008.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,79.00,4.00,"AspenBirch","AspenBirch4"
10894,9090.00,667.00,2009.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,80.00,4.00,"AspenBirch","AspenBirch4"
10895,9090.00,667.00,2010.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,81.00,4.00,"AspenBirch","AspenBirch4"
10896,9090.00,667.00,2011.00,"Sup","Paper birch","Quaking aspen",1929.00,83.00,82.00,4.00,"AspenBirch","AspenBirch4"
10897,9090.00,668.00,1995.00,"Sup","Jack pine","Jack pine",1921.00,91.00,74.00,4.00,"Jack pine","Jack pine4"
10898,9090.00,668.00,1996.00,"Sup","Jack pine","Jack pine",1921.00,91.00,75.00,4.00,"Jack pine","Jack pine4"
10899,9090.00,668.00,1997.00,"Sup","Jack pine","Jack pine",1921.00,91.00,76.00,4.00,"Jack pine","Jack pine4"
10900,9090.00,668.00,1998.00,"Sup","Jack pine","Jack pine",1921.00,91.00,77.00,4.00,"Jack pine","Jack pine4"
10901,9090.00,668.00,1999.00,"Sup","Jack pine","Jack pine",1921.00,91.00,78.00,4.00,"Jack pine","Jack pine4"
10902,9090.00,668.00,2000.00,"Sup","Jack pine","Jack pine",1921.00,91.00,79.00,4.00,"Jack pine","Jack pine4"
10903,9090.00,668.00,2001.00,"Sup","Jack pine","Jack pine",1921.00,91.00,80.00,4.00,"Jack pine","Jack pine4"
10904,9090.00,668.00,2002.00,"Sup","Jack pine","Jack pine",1921.00,91.00,81.00,4.00,"Jack pine","Jack pine4"
10905,9090.00,668.00,2003.00,"Sup","Jack pine","Jack pine",1921.00,91.00,82.00,4.00,"Jack pine","Jack pine4"
10906,9090.00,668.00,2004.00,"Sup","Jack pine","Jack pine",1921.00,91.00,83.00,4.00,"Jack pine","Jack pine4"
10907,9090.00,668.00,2005.00,"Sup","Jack pine","Jack pine",1921.00,91.00,84.00,4.00,"Jack pine","Jack pine4"
10908,9090.00,668.00,2006.00,"Sup","Jack pine","Jack pine",1921.00,91.00,85.00,4.00,"Jack pine","Jack pine4"
10909,9090.00,668.00,2007.00,"Sup","Jack pine","Jack pine",1921.00,91.00,86.00,4.00,"Jack pine","Jack pine4"
10910,9090.00,668.00,2008.00,"Sup","Jack pine","Jack pine",1921.00,91.00,87.00,4.00,"Jack pine","Jack pine4"
10911,9090.00,668.00,2009.00,"Sup","Jack pine","Jack pine",1921.00,91.00,88.00,4.00,"Jack pine","Jack pine4"
10912,9090.00,668.00,2010.00,"Sup","Jack pine","Jack pine",1921.00,91.00,89.00,4.00,"Jack pine","Jack pine4"
10913,9090.00,668.00,2011.00,"Sup","Jack pine","Jack pine",1921.00,91.00,90.00,4.00,"Jack pine","Jack pine4"
10914,9090.00,669.00,1995.00,"Sup","Jack pine","Jack pine",1921.00,91.00,74.00,4.00,"Jack pine","Jack pine4"
10915,9090.00,669.00,1996.00,"Sup","Jack pine","Jack pine",1921.00,91.00,75.00,4.00,"Jack pine","Jack pine4"
10916,9090.00,669.00,1997.00,"Sup","Jack pine","Jack pine",1921.00,91.00,76.00,4.00,"Jack pine","Jack pine4"
10917,9090.00,669.00,1998.00,"Sup","Jack pine","Jack pine",1921.00,91.00,77.00,4.00,"Jack pine","Jack pine4"
10918,9090.00,669.00,1999.00,"Sup","Jack pine","Jack pine",1921.00,91.00,78.00,4.00,"Jack pine","Jack pine4"
10919,9090.00,669.00,2000.00,"Sup","Jack pine","Jack pine",1921.00,91.00,79.00,4.00,"Jack pine","Jack pine4"
10920,9090.00,669.00,2001.00,"Sup","Jack pine","Jack pine",1921.00,91.00,80.00,4.00,"Jack pine","Jack pine4"
10921,9090.00,669.00,2002.00,"Sup","Jack pine","Jack pine",1921.00,91.00,81.00,4.00,"Jack pine","Jack pine4"
10922,9090.00,669.00,2003.00,"Sup","Jack pine","Jack pine",1921.00,91.00,82.00,4.00,"Jack pine","Jack pine4"
10923,9090.00,669.00,2004.00,"Sup","Jack pine","Jack pine",1921.00,91.00,83.00,4.00,"Jack pine","Jack pine4"
10924,9090.00,669.00,2005.00,"Sup","Jack pine","Jack pine",1921.00,91.00,84.00,4.00,"Jack pine","Jack pine4"
10925,9090.00,669.00,2006.00,"Sup","Jack pine","Jack pine",1921.00,91.00,85.00,4.00,"Jack pine","Jack pine4"
10926,9090.00,669.00,2007.00,"Sup","Jack pine","Jack pine",1921.00,91.00,86.00,4.00,"Jack pine","Jack pine4"
10927,9090.00,669.00,2008.00,"Sup","Jack pine","Jack pine",1921.00,91.00,87.00,4.00,"Jack pine","Jack pine4"
10928,9090.00,669.00,2009.00,"Sup","Jack pine","Jack pine",1921.00,91.00,88.00,4.00,"Jack pine","Jack pine4"
10929,9090.00,669.00,2010.00,"Sup","Jack pine","Jack pine",1921.00,91.00,89.00,4.00,"Jack pine","Jack pine4"
10930,9090.00,669.00,2011.00,"Sup","Jack pine","Jack pine",1921.00,91.00,90.00,4.00,"Jack pine","Jack pine4"
10931,9090.00,670.00,1995.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,85.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10932,9090.00,670.00,1996.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,86.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10933,9090.00,670.00,1997.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,87.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10934,9090.00,670.00,1998.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,88.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10935,9090.00,670.00,1999.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,89.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10936,9090.00,670.00,2000.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,90.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10937,9090.00,670.00,2001.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,91.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10938,9090.00,670.00,2002.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,92.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10939,9090.00,670.00,2003.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,93.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10940,9090.00,670.00,2005.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,95.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10941,9090.00,670.00,2006.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,96.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10942,9090.00,670.00,2007.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,97.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10943,9090.00,670.00,2008.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,98.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10944,9090.00,670.00,2009.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,99.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10945,9090.00,670.00,2010.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,100.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10946,9090.00,670.00,2011.00,"Sup","Red pine","Upland black spruce",1910.00,102.00,101.00,4.00,"AspenSpruceFir","AspenSpruceFir4"
10947,9090.00,671.00,1995.00,"Sup","Fir/Aspen/PB","Open",0.00,2012.00,1995.00,5.00,"AspenSpruceFir","AspenSpruceFir5"
10948,9090.00,671.00,1996.00,"Sup","Fir/Aspen/PB","Open",0.00,2012.00,1996.00,5.00,"AspenSpruceFir","AspenSpruceFir5"
